date,state,district,pincode,age_0_5,age_5_17,age_18_greater,total_enrollment,demo_age_5_17,demo_age_17_,bio_age_5_17,bio_age_17_,year,month,bio_age_17_plus,child_to_adult_ratio,total_updates,anomaly,total_population,biometric_per_enrollment
2025-11-09,Maharashtra,Sangli,416404,4,0,0,4,2,20,65,30,2025,11,30,2.096774193548387,95,False,22,23.75
2025-11-09,Maharashtra,Satara,412804,1,0,0,1,0,1,38,2,2025,11,2,12.666666666666666,40,False,1,40.0
2025-11-09,Maharashtra,Satara,415011,1,0,0,1,0,4,12,3,2025,11,3,3.0,15,False,4,15.0
2025-11-09,Maharashtra,Satara,415206,1,0,0,1,3,17,72,21,2025,11,21,3.272727272727273,93,False,20,93.0
2025-11-09,Maharashtra,Sindhudurg,416512,1,0,0,1,0,15,21,11,2025,11,11,1.75,32,False,15,32.0
2025-11-09,Maharashtra,Solapur,413001,5,0,0,5,0,18,52,24,2025,11,24,2.08,76,False,18,15.2
2025-11-09,Maharashtra,Solapur,413113,1,0,0,1,3,9,43,9,2025,11,9,4.3,52,False,12,52.0
2025-11-09,Maharashtra,Solapur,413227,1,0,0,1,0,10,15,3,2025,11,3,3.75,18,False,10,18.0
2025-11-09,Maharashtra,Thane,421004,1,0,0,1,2,20,7,38,2025,11,38,0.1794871794871795,45,False,22,45.0
2025-11-09,Maharashtra,Thane,421103,1,0,0,1,1,2,2,4,2025,11,4,0.4,6,False,3,6.0
2025-11-09,Maharashtra,Thane,421202,13,4,0,17,2,36,24,26,2025,11,26,0.8888888888888888,50,False,38,2.9411764705882355
2025-11-09,Maharashtra,Thane,421204,2,5,0,7,1,60,30,30,2025,11,30,0.967741935483871,60,False,61,8.571428571428571
2025-11-09,Maharashtra,Thane,421306,11,4,0,15,6,79,67,75,2025,11,75,0.881578947368421,142,False,85,9.466666666666667
2025-11-09,Maharashtra,Thane,421501,5,2,0,7,11,56,23,38,2025,11,38,0.5897435897435898,61,False,67,8.714285714285714
2025-11-09,Maharashtra,Thane,421503,6,8,0,14,5,52,37,58,2025,11,58,0.6271186440677966,95,False,57,6.785714285714286
2025-11-09,Maharashtra,Washim,444105,4,0,0,4,4,11,81,46,2025,11,46,1.7234042553191489,127,False,15,31.75
2025-11-09,Manipur,Senapati,795150,0,0,1,1,0,1,0,6,2025,11,6,0.0,6,False,1,6.0
2025-11-09,Manipur,Tamenglong,795125,0,1,0,1,0,6,5,3,2025,11,3,1.25,8,False,6,8.0
2025-11-09,Manipur,Ukhrul,795144,1,0,0,1,1,3,0,2,2025,11,2,0.0,2,False,4,2.0
2025-11-09,Meghalaya,Ri Bhoi,793102,1,0,0,1,3,30,4,6,2025,11,6,0.5714285714285714,10,False,33,10.0
2025-11-09,Meghalaya,Ri Bhoi,793105,1,0,0,1,0,16,1,2,2025,11,2,0.3333333333333333,3,False,16,3.0
2025-11-09,Odisha,Angul,759130,1,0,0,1,2,13,9,16,2025,11,16,0.5294117647058824,25,False,15,25.0
2025-11-09,Odisha,Baleshwar,756060,1,0,0,1,0,1,0,3,2025,11,3,0.0,3,False,1,3.0
2025-11-09,Odisha,Baleswar,756029,4,1,0,5,0,6,5,2,2025,11,2,1.6666666666666667,7,False,6,1.4
2025-11-09,Odisha,Bargarh,768034,1,0,0,1,0,5,2,8,2025,11,8,0.2222222222222222,10,False,5,10.0
2025-11-09,Odisha,Bargarh,768035,1,0,0,1,2,2,3,1,2025,11,1,1.5,4,False,4,4.0
2025-11-09,Odisha,Bargarh,768052,1,0,0,1,1,6,3,6,2025,11,6,0.4285714285714285,9,False,7,9.0
2025-11-09,Odisha,Bhadrak,756129,0,2,0,2,5,12,28,25,2025,11,25,1.0769230769230769,53,False,17,26.5
2025-11-09,Odisha,Dhenkanal,759018,3,1,0,4,2,26,33,12,2025,11,12,2.5384615384615383,45,False,28,11.25
2025-11-09,Odisha,Dhenkanal,759028,1,0,0,1,3,12,6,4,2025,11,4,1.2,10,False,15,10.0
2025-11-09,Odisha,Ganjam,761032,2,2,0,4,2,21,4,7,2025,11,7,0.5,11,False,23,2.75
2025-11-09,Odisha,Ganjam,761209,1,0,0,1,3,8,6,7,2025,11,7,0.75,13,False,11,13.0
2025-11-09,Odisha,Jagatsinghapur,754132,1,0,0,1,1,9,8,6,2025,11,6,1.1428571428571428,14,False,10,14.0
2025-11-09,Odisha,Jharsuguda,768225,1,0,0,1,0,2,1,4,2025,11,4,0.2,5,False,2,5.0
2025-11-09,Odisha,Kalahandi,766019,1,0,0,1,4,18,14,10,2025,11,10,1.2727272727272727,24,False,22,24.0
2025-11-09,Odisha,Kandhamal,762002,1,1,0,2,1,10,10,9,2025,11,9,1.0,19,False,11,9.5
2025-11-09,Odisha,Kandhamal,762106,1,0,0,1,0,10,4,5,2025,11,5,0.6666666666666666,9,False,10,9.0
2025-11-09,Odisha,Kendujhar,758031,1,0,0,1,0,19,10,15,2025,11,15,0.625,25,False,19,25.0
2025-11-09,Odisha,Koraput,764043,5,0,0,5,3,29,25,46,2025,11,46,0.5319148936170213,71,False,32,14.2
2025-11-09,Odisha,Mayurbhanj,757033,5,1,1,7,6,16,18,14,2025,11,14,1.2,32,False,22,4.571428571428571
2025-11-09,Odisha,Nuapada,766104,2,0,0,2,0,21,6,15,2025,11,15,0.375,21,False,21,10.5
2025-11-09,Odisha,Sundergarh,770043,0,1,0,1,2,8,3,6,2025,11,6,0.4285714285714285,9,False,10,9.0
2025-11-09,Puducherry,Karaikal,609605,1,0,0,1,7,4,19,6,2025,11,6,2.7142857142857144,25,False,11,25.0
2025-11-09,Punjab,Fazilka,152128,2,0,0,2,3,21,6,12,2025,11,12,0.4615384615384615,18,False,24,9.0
2025-11-09,Punjab,Gurdaspur,143516,0,1,0,1,0,20,7,16,2025,11,16,0.4117647058823529,23,False,20,23.0
2025-11-09,Punjab,Hoshiarpur,144208,1,0,0,1,0,3,3,2,2025,11,2,1.0,5,False,3,5.0
2025-11-09,Punjab,Jalandhar,144001,4,1,0,5,4,40,5,38,2025,11,38,0.1282051282051282,43,False,44,8.6
2025-11-09,Punjab,Jalandhar,144502,1,0,0,1,0,2,0,3,2025,11,3,0.0,3,False,2,3.0
2025-11-09,Punjab,Ludhiana,141012,2,0,0,2,0,14,5,10,2025,11,10,0.4545454545454545,15,False,14,7.5
2025-11-09,Punjab,Ludhiana,142032,3,0,0,3,0,10,1,7,2025,11,7,0.125,8,False,10,2.6666666666666665
2025-11-09,Punjab,Mansa,151502,2,0,0,2,3,11,12,36,2025,11,36,0.3243243243243243,48,False,14,24.0
2025-11-09,Punjab,Mansa,151503,2,0,0,2,2,9,6,19,2025,11,19,0.3,25,False,11,12.5
2025-11-09,Punjab,Moga,142049,1,0,0,1,0,13,3,9,2025,11,9,0.3,12,False,13,12.0
2025-11-09,Punjab,Patiala,147002,4,0,0,4,0,9,3,10,2025,11,10,0.2727272727272727,13,False,9,3.25
2025-11-09,Punjab,Patiala,147111,2,0,0,2,3,22,10,29,2025,11,29,0.3333333333333333,39,False,25,19.5
2025-11-09,Punjab,Rupnagar,140108,0,1,0,1,0,11,10,7,2025,11,7,1.25,17,False,11,17.0
2025-11-09,Punjab,Rupnagar,140124,1,0,0,1,0,6,2,12,2025,11,12,0.1538461538461538,14,False,6,14.0
2025-11-09,Punjab,Sangrur,148024,1,1,0,2,7,32,16,27,2025,11,27,0.5714285714285714,43,False,39,21.5
2025-11-09,Punjab,Sangrur,148029,1,0,0,1,0,2,2,4,2025,11,4,0.4,6,False,2,6.0
2025-11-09,Punjab,Tarn Taran,143304,1,0,0,1,0,15,10,8,2025,11,8,1.1111111111111112,18,False,15,18.0
2025-11-09,Rajasthan,Ajmer,305005,1,0,0,1,2,6,8,3,2025,11,3,2.0,11,False,8,11.0
2025-11-09,Rajasthan,Ajmer,305814,2,2,0,4,4,19,30,11,2025,11,11,2.5,41,False,23,10.25
2025-11-09,Rajasthan,Alwar,301705,1,0,0,1,0,5,5,4,2025,11,4,1.0,9,False,5,9.0
2025-11-09,Rajasthan,Banswara,327022,3,0,0,3,3,36,41,8,2025,11,8,4.555555555555555,49,False,39,16.333333333333332
2025-11-09,Rajasthan,Baran,325220,11,3,0,14,8,93,108,43,2025,11,43,2.4545454545454546,151,False,101,10.785714285714286
2025-11-09,Rajasthan,Barmer,344012,1,0,0,1,0,9,26,7,2025,11,7,3.25,33,False,9,33.0
2025-11-09,Rajasthan,Barmer,344034,3,1,0,4,3,9,75,15,2025,11,15,4.6875,90,False,12,22.5
2025-11-09,Rajasthan,Barmer,344502,1,2,0,3,0,17,73,14,2025,11,14,4.866666666666666,87,False,17,29.0
2025-11-09,Rajasthan,Bharatpur,321001,14,3,0,17,15,83,144,60,2025,11,60,2.360655737704918,204,False,98,12.0
2025-11-09,Rajasthan,Bharatpur,321028,1,0,0,1,2,2,24,13,2025,11,13,1.7142857142857142,37,False,4,37.0
2025-11-09,Rajasthan,Bharatpur,321201,1,1,0,2,8,23,40,20,2025,11,20,1.9047619047619049,60,False,31,30.0
2025-11-09,Rajasthan,Bharatpur,321204,14,6,0,20,5,49,172,21,2025,11,21,7.818181818181818,193,False,54,9.65
2025-11-09,Rajasthan,Bharatpur,321402,3,2,0,5,0,8,41,4,2025,11,4,8.2,45,False,8,9.0
2025-11-09,Rajasthan,Bharatpur,321602,2,1,0,3,7,37,33,18,2025,11,18,1.736842105263158,51,False,44,17.0
2025-11-09,Rajasthan,Bhilwara,311802,3,1,0,4,4,36,24,8,2025,11,8,2.6666666666666665,32,False,40,8.0
2025-11-09,Rajasthan,Bhilwara,311806,0,1,0,1,2,19,16,10,2025,11,10,1.4545454545454546,26,False,21,26.0
2025-11-09,Rajasthan,Bikaner,334801,1,1,0,2,1,11,29,9,2025,11,9,2.9,38,False,12,19.0
2025-11-09,Rajasthan,Bundi,323601,2,0,0,2,1,5,20,6,2025,11,6,2.857142857142857,26,False,6,13.0
2025-11-09,Rajasthan,Churu,331031,1,0,0,1,0,3,7,4,2025,11,4,1.4,11,False,3,11.0
2025-11-09,Rajasthan,Churu,331505,0,3,0,3,1,16,21,3,2025,11,3,5.25,24,False,17,8.0
2025-11-09,Rajasthan,Dausa,303303,4,2,0,6,3,26,166,45,2025,11,45,3.608695652173913,211,False,29,35.166666666666664
2025-11-09,Rajasthan,Dholpur,328030,2,1,0,3,1,38,63,15,2025,11,15,3.9375,78,False,39,26.0
2025-11-09,Rajasthan,Dungarpur,314001,6,3,0,9,5,66,104,25,2025,11,25,4.0,129,False,71,14.333333333333334
2025-11-09,Rajasthan,Dungarpur,314037,1,1,0,2,1,8,34,6,2025,11,6,4.857142857142857,40,False,9,20.0
2025-11-09,Rajasthan,Ganganagar,335001,11,3,0,14,10,69,148,36,2025,11,36,4.0,184,False,79,13.142857142857142
2025-11-09,Rajasthan,Ganganagar,335038,2,0,0,2,0,8,19,20,2025,11,20,0.9047619047619048,39,False,8,19.5
2025-11-09,Rajasthan,Ganganagar,335771,0,2,0,2,2,12,19,2,2025,11,2,6.333333333333333,21,False,14,10.5
2025-11-09,Rajasthan,Hanumangarh,335513,1,1,0,2,3,20,19,17,2025,11,17,1.0555555555555556,36,False,23,18.0
2025-11-09,Rajasthan,Hanumangarh,335524,5,0,0,5,6,50,76,30,2025,11,30,2.4516129032258065,106,False,56,21.2
2025-11-09,Rajasthan,Jaipur,302012,17,1,0,18,12,123,118,96,2025,11,96,1.2164948453608246,214,False,135,11.88888888888889
2025-11-09,Rajasthan,Jaipur,302019,1,1,0,2,0,18,6,11,2025,11,11,0.5,17,False,18,8.5
2025-11-09,Rajasthan,Jaipur,302022,1,0,0,1,0,7,17,11,2025,11,11,1.4166666666666667,28,False,7,28.0
2025-11-09,Rajasthan,Jaipur,303103,3,3,0,6,2,23,56,26,2025,11,26,2.074074074074074,82,False,25,13.666666666666666
2025-11-09,Rajasthan,Jaipur,303604,4,1,0,5,0,13,56,9,2025,11,9,5.6,65,False,13,13.0
2025-11-09,Rajasthan,Jaipur,303704,1,0,0,1,0,12,22,7,2025,11,7,2.75,29,False,12,29.0
2025-11-09,Rajasthan,Jaipur,303805,1,0,0,1,6,12,68,15,2025,11,15,4.25,83,False,18,83.0
2025-11-09,Rajasthan,Jalor,307030,2,0,0,2,0,8,50,24,2025,11,24,2.0,74,False,8,37.0
2025-11-09,Rajasthan,Jalor,307803,2,1,0,3,3,14,34,8,2025,11,8,3.7777777777777777,42,False,17,14.0
2025-11-09,Rajasthan,Jalor,343040,12,4,0,16,5,55,164,24,2025,11,24,6.56,188,False,60,11.75
2025-11-09,Rajasthan,Jhunjhunun,331025,1,0,0,1,0,3,8,2,2025,11,2,2.6666666666666665,10,False,3,10.0
2025-11-09,Rajasthan,Jhunjhunun,332746,1,0,0,1,2,1,1,1,2025,11,1,0.5,2,False,3,2.0
2025-11-09,Rajasthan,Jhunjhunun,333028,1,0,0,1,0,6,22,6,2025,11,6,3.142857142857143,28,False,6,28.0
2025-11-09,Rajasthan,Jodhpur,342005,5,0,0,5,1,19,39,14,2025,11,14,2.6,53,False,20,10.6
2025-11-09,Rajasthan,Jodhpur,342302,2,2,0,4,3,24,42,14,2025,11,14,2.8,56,False,27,14.0
2025-11-09,Rajasthan,Jodhpur,342307,0,1,0,1,1,15,37,13,2025,11,13,2.642857142857143,50,False,16,50.0
2025-11-09,Rajasthan,Jodhpur,342602,2,1,0,3,1,4,29,6,2025,11,6,4.142857142857143,35,False,5,11.666666666666666
2025-11-09,Rajasthan,Karauli,322243,3,0,0,3,6,46,147,11,2025,11,11,12.25,158,False,52,52.666666666666664
2025-11-09,Rajasthan,Karauli,322252,1,0,0,1,2,21,27,11,2025,11,11,2.25,38,False,23,38.0
2025-11-09,Rajasthan,Kota,324005,7,1,0,8,5,53,39,28,2025,11,28,1.3448275862068966,67,False,58,8.375
2025-11-09,Rajasthan,Nagaur,341030,2,1,0,3,1,8,27,6,2025,11,6,3.857142857142857,33,False,9,11.0
2025-11-09,Rajasthan,Nagaur,341502,5,3,0,8,3,8,44,4,2025,11,4,8.8,48,False,11,6.0
2025-11-09,Rajasthan,Pali,306101,3,1,0,4,0,16,40,11,2025,11,11,3.333333333333333,51,False,16,12.75
2025-11-09,Rajasthan,Pali,306421,4,3,0,7,0,8,49,32,2025,11,32,1.4848484848484849,81,False,8,11.571428571428571
2025-11-09,Rajasthan,Pali,306422,3,0,0,3,0,7,21,11,2025,11,11,1.75,32,False,7,10.666666666666666
2025-11-09,Rajasthan,Pratapgarh,312615,1,1,0,2,5,29,31,19,2025,11,19,1.55,50,False,34,25.0
2025-11-09,Rajasthan,Sawai Madhopur,322029,2,0,0,2,1,8,16,6,2025,11,6,2.2857142857142856,22,False,9,11.0
2025-11-09,Rajasthan,Sawai Madhopur,322701,1,0,0,1,2,7,10,7,2025,11,7,1.25,17,False,9,17.0
2025-11-09,Rajasthan,Sikar,332042,1,0,0,1,1,3,3,1,2025,11,1,1.5,4,False,4,4.0
2025-11-09,Rajasthan,Sikar,332404,3,0,0,3,3,12,48,12,2025,11,12,3.692307692307693,60,False,15,20.0
2025-11-09,Rajasthan,Sikar,332706,1,0,0,1,3,11,15,10,2025,11,10,1.3636363636363635,25,False,14,25.0
2025-11-09,Rajasthan,Sirohi,307001,0,1,0,1,0,17,67,7,2025,11,7,8.375,74,False,17,74.0
2025-11-09,Rajasthan,Sirohi,307513,1,0,0,1,1,10,26,6,2025,11,6,3.7142857142857135,32,False,11,32.0
2025-11-09,Rajasthan,Tonk,304802,6,1,0,7,2,34,89,31,2025,11,31,2.78125,120,False,36,17.142857142857142
2025-11-09,Tamil Nadu,Chennai,600015,3,1,0,4,6,33,14,14,2025,11,14,0.9333333333333332,28,False,39,7.0
2025-11-09,Tamil Nadu,Chennai,600028,0,1,0,1,6,16,7,5,2025,11,5,1.1666666666666667,12,False,22,12.0
2025-11-09,Tamil Nadu,Chennai,600083,2,0,0,2,2,21,7,8,2025,11,8,0.7777777777777778,15,False,23,7.5
2025-11-09,Tamil Nadu,Coimbatore,641029,1,0,0,1,0,8,2,5,2025,11,5,0.3333333333333333,7,False,8,7.0
2025-11-09,Tamil Nadu,Coimbatore,641113,2,0,0,2,0,2,2,9,2025,11,9,0.2,11,False,2,5.5
2025-11-09,Tamil Nadu,Cuddalore,606302,1,0,0,1,1,12,2,7,2025,11,7,0.25,9,False,13,9.0
2025-11-09,Tamil Nadu,Cuddalore,607106,3,1,0,4,5,19,10,8,2025,11,8,1.1111111111111112,18,False,24,4.5
2025-11-09,Tamil Nadu,Cuddalore,607807,3,0,0,3,1,2,1,2,2025,11,2,0.3333333333333333,3,False,3,1.0
2025-11-09,Tamil Nadu,Dharmapuri,636905,1,0,0,1,8,25,12,8,2025,11,8,1.3333333333333333,20,False,33,20.0
2025-11-09,Tamil Nadu,Dindigul,624101,2,0,0,2,1,10,4,2,2025,11,2,1.3333333333333333,6,False,11,3.0
2025-11-09,Tamil Nadu,Dindigul,624403,3,1,0,4,1,7,3,3,2025,11,3,0.75,6,False,8,1.5
2025-11-09,Tamil Nadu,Dindigul,624616,1,0,0,1,0,3,3,4,2025,11,4,0.6,7,False,3,7.0
2025-11-09,Tamil Nadu,Dindigul,624618,1,0,0,1,2,8,13,13,2025,11,13,0.9285714285714286,26,False,10,26.0
2025-11-09,Tamil Nadu,Erode,638012,1,0,0,1,0,1,1,8,2025,11,8,0.1111111111111111,9,False,1,9.0
2025-11-09,Tamil Nadu,Erode,638112,2,0,0,2,0,7,5,9,2025,11,9,0.5,14,False,7,7.0
2025-11-09,Tamil Nadu,Erode,638115,1,0,0,1,2,13,5,3,2025,11,3,1.25,8,False,15,8.0
2025-11-09,Tamil Nadu,Erode,638315,1,0,0,1,1,20,4,4,2025,11,4,0.8,8,False,21,8.0
2025-11-09,Tamil Nadu,Erode,638457,3,0,0,3,0,3,0,3,2025,11,3,0.0,3,False,3,1.0
2025-11-09,Tamil Nadu,Kallakurichi,606201,2,0,0,2,0,8,1,0,2025,11,0,1.0,1,False,8,0.5
2025-11-09,Tamil Nadu,Kancheepuram,600044,4,0,0,4,7,37,14,17,2025,11,17,0.7777777777777778,31,False,44,7.75
2025-11-09,Tamil Nadu,Kancheepuram,600075,1,0,0,1,9,16,10,5,2025,11,5,1.6666666666666667,15,False,25,15.0
2025-11-09,Tamil Nadu,Kancheepuram,631603,1,0,0,1,0,6,3,3,2025,11,3,0.75,6,False,6,6.0
2025-11-09,Tamil Nadu,Kanniyakumari,629172,2,0,0,2,0,2,0,1,2025,11,1,0.0,1,False,2,0.5
2025-11-09,Tamil Nadu,Karur,621301,2,1,0,3,1,15,6,5,2025,11,5,1.0,11,False,16,3.6666666666666665
2025-11-09,Tamil Nadu,Karur,639005,1,0,0,1,3,10,5,7,2025,11,7,0.625,12,False,13,12.0
2025-11-09,Tamil Nadu,Nagapattinam,609115,1,1,0,2,0,1,1,3,2025,11,3,0.25,4,False,1,2.0
2025-11-09,Tamil Nadu,Nagapattinam,609202,1,0,0,1,0,9,1,3,2025,11,3,0.25,4,False,9,4.0
2025-11-09,Tamil Nadu,Nagapattinam,611001,1,0,0,1,4,21,4,7,2025,11,7,0.5,11,False,25,11.0
2025-11-09,Tamil Nadu,Namakkal,637003,1,1,0,2,4,9,1,10,2025,11,10,0.0909090909090909,11,False,13,5.5
2025-11-09,Tamil Nadu,Namakkal,637406,1,1,0,2,2,12,1,8,2025,11,8,0.1111111111111111,9,False,14,4.5
2025-11-09,Tamil Nadu,Namakkal,637411,1,0,0,1,1,8,2,86,2025,11,86,0.0229885057471264,88,False,9,88.0
2025-11-09,Tamil Nadu,Namakkal,638182,2,0,0,2,1,5,2,14,2025,11,14,0.1333333333333333,16,False,6,8.0
2025-11-09,Tamil Nadu,Pudukkottai,614801,1,0,0,1,1,1,0,1,2025,11,1,0.0,1,False,2,1.0
2025-11-09,Tamil Nadu,Pudukkottai,622301,3,2,0,5,2,27,4,12,2025,11,12,0.3076923076923077,16,False,29,3.2
2025-11-09,Tamil Nadu,Pudukkottai,622502,1,1,0,2,2,10,1,9,2025,11,9,0.1,10,False,12,5.0
2025-11-09,Tamil Nadu,Pudukkottai,622504,3,0,0,3,0,8,3,5,2025,11,5,0.5,8,False,8,2.6666666666666665
2025-11-09,Tamil Nadu,Ramanathapuram,623308,1,0,0,1,0,2,1,5,2025,11,5,0.1666666666666666,6,False,2,6.0
2025-11-09,Tamil Nadu,Salem,636122,1,0,0,1,7,12,6,10,2025,11,10,0.5454545454545454,16,False,19,16.0
2025-11-09,Tamil Nadu,Salem,636501,1,0,0,1,3,33,65,19,2025,11,19,3.25,84,False,36,84.0
2025-11-09,Tamil Nadu,Salem,637502,1,0,0,1,3,29,9,30,2025,11,30,0.2903225806451613,39,False,32,39.0
2025-11-09,Tamil Nadu,Sivaganga,630566,1,0,0,1,0,2,1,1,2025,11,1,0.5,2,False,2,2.0
2025-11-09,Tamil Nadu,Thanjavur,613403,2,0,0,2,2,8,3,6,2025,11,6,0.4285714285714285,9,False,10,4.5
2025-11-09,Tamil Nadu,Theni,625533,0,2,0,2,3,26,4,8,2025,11,8,0.4444444444444444,12,False,29,6.0
2025-11-09,Tamil Nadu,Thiruvarur,614013,0,1,0,1,0,5,1,1,2025,11,1,0.5,2,False,5,2.0
2025-11-09,Tamil Nadu,Thoothukkudi,628612,1,0,0,1,1,6,2,1,2025,11,1,1.0,3,False,7,3.0
2025-11-09,Tamil Nadu,Tiruchirappalli,620023,2,0,0,2,0,2,0,1,2025,11,1,0.0,1,False,2,0.5
2025-11-09,Tamil Nadu,Tiruchirappalli,620101,1,0,0,1,1,3,4,5,2025,11,5,0.6666666666666666,9,False,4,9.0
2025-11-09,Tamil Nadu,Tiruchirappalli,620102,1,0,0,1,2,20,2,20,2025,11,20,0.0952380952380952,22,False,22,22.0
2025-11-09,Tamil Nadu,Tiruchirappalli,621010,1,0,0,1,1,12,10,5,2025,11,5,1.6666666666666667,15,False,13,15.0
2025-11-09,Tamil Nadu,Tiruchirappalli,621210,1,0,0,1,2,6,3,1,2025,11,1,1.5,4,False,8,4.0
2025-11-09,Tamil Nadu,Tiruchirappalli,621306,4,1,0,5,3,37,5,16,2025,11,16,0.2941176470588235,21,False,40,4.2
2025-11-09,Tamil Nadu,Tirunelveli,627010,0,1,0,1,2,7,5,5,2025,11,5,0.8333333333333334,10,False,9,10.0
2025-11-09,Tamil Nadu,Tirunelveli,627117,1,0,0,1,5,16,0,5,2025,11,5,0.0,5,False,21,5.0
2025-11-09,Tamil Nadu,Tiruppur,641603,4,0,0,4,6,24,12,15,2025,11,15,0.75,27,False,30,6.75
2025-11-09,Tamil Nadu,Tiruppur,641664,5,1,0,6,5,19,6,16,2025,11,16,0.3529411764705882,22,False,24,3.6666666666666665
2025-11-09,Tamil Nadu,Tiruppur,641665,0,1,0,1,0,13,6,7,2025,11,7,0.75,13,False,13,13.0
2025-11-09,Tamil Nadu,Tiruppur,642154,1,0,0,1,1,11,1,5,2025,11,5,0.1666666666666666,6,False,12,6.0
2025-11-09,Tamil Nadu,Tiruppur,642207,1,0,0,1,0,4,0,4,2025,11,4,0.0,4,False,4,4.0
2025-11-09,Tamil Nadu,Tiruvallur,600120,1,0,0,1,2,10,2,0,2025,11,0,2.0,2,False,12,2.0
2025-11-09,Tamil Nadu,Tiruvallur,600124,3,0,0,3,4,12,1,4,2025,11,4,0.2,5,False,16,1.6666666666666667
2025-11-09,Tamil Nadu,Vellore,631003,2,0,0,2,5,17,11,5,2025,11,5,1.8333333333333333,16,False,22,8.0
2025-11-09,Tamil Nadu,Vellore,632404,5,0,0,5,1,4,2,6,2025,11,6,0.2857142857142857,8,False,5,1.6
2025-11-09,Tamil Nadu,Villupuram,604102,8,0,0,8,1,1,7,0,2025,11,0,7.0,7,False,2,0.875
2025-11-09,Tamil Nadu,Virudhunagar,626001,7,0,0,7,20,33,8,25,2025,11,25,0.3076923076923077,33,False,53,4.714285714285714
2025-11-09,Telangana,Hyderabad,500059,6,3,0,9,9,47,21,23,2025,11,23,0.875,44,False,56,4.888888888888889
2025-11-09,Telangana,Jayashankar Bhupalpally,506169,2,0,0,2,0,26,4,4,2025,11,4,0.8,8,False,26,4.0
2025-11-09,Telangana,K.V. Rangareddy,500043,2,0,0,2,0,7,5,3,2025,11,3,1.25,8,False,7,4.0
2025-11-09,Telangana,K.V. Rangareddy,501203,2,1,0,3,4,9,13,5,2025,11,5,2.1666666666666665,18,False,13,6.0
2025-11-09,Telangana,Karimnagar,505186,1,0,0,1,0,17,5,18,2025,11,18,0.2631578947368421,23,False,17,23.0
2025-11-09,Telangana,Karimnagar,505306,1,0,0,1,0,5,3,6,2025,11,6,0.4285714285714285,9,False,5,9.0
2025-11-09,Telangana,Medak,502285,0,1,0,1,0,3,0,3,2025,11,3,0.0,3,False,3,3.0
2025-11-09,Tripura,South Tripura,799155,4,0,0,4,6,25,6,9,2025,11,9,0.6,15,False,31,3.75
2025-11-09,Uttar Pradesh,Aligarh,202121,0,2,0,2,8,39,24,2,2025,11,2,8.0,26,False,47,13.0
2025-11-09,Uttar Pradesh,Azamgarh,224166,0,5,0,5,3,7,2,1,2025,11,1,1.0,3,False,10,0.6
2025-11-09,Uttar Pradesh,Azamgarh,276123,0,3,0,3,14,27,39,17,2025,11,17,2.1666666666666665,56,False,41,18.666666666666668
2025-11-09,Uttar Pradesh,Bahraich,271903,2,10,0,12,15,92,94,18,2025,11,18,4.947368421052632,112,False,107,9.333333333333334
2025-11-09,Uttar Pradesh,Balrampur,271203,1,1,0,2,0,10,2,1,2025,11,1,1.0,3,False,10,1.5
2025-11-09,Uttar Pradesh,Bareilly,243402,1,0,0,1,10,30,15,5,2025,11,5,2.5,20,False,40,20.0
2025-11-09,Uttar Pradesh,Budaun,243621,0,1,0,1,4,15,4,1,2025,11,1,2.0,5,False,19,5.0
2025-11-09,Uttar Pradesh,Budaun,243633,3,3,0,6,27,130,60,29,2025,11,29,2.0,89,False,157,14.833333333333334
2025-11-09,Uttar Pradesh,Deoria,274201,2,2,0,4,10,24,15,8,2025,11,8,1.6666666666666667,23,False,34,5.75
2025-11-09,Uttar Pradesh,Deoria,274505,0,2,0,2,4,23,10,5,2025,11,5,1.6666666666666667,15,False,27,7.5
2025-11-09,Uttar Pradesh,Farrukhabad,209502,3,2,0,5,13,32,31,3,2025,11,3,7.75,34,False,45,6.8
2025-11-09,Uttar Pradesh,Ghaziabad,201019,0,1,0,1,1,6,0,3,2025,11,3,0.0,3,False,7,3.0
2025-11-09,Uttar Pradesh,Ghazipur,232328,0,2,0,2,7,19,12,5,2025,11,5,2.0,17,False,26,8.5
2025-11-09,Uttar Pradesh,Ghazipur,233305,1,2,0,3,8,35,6,7,2025,11,7,0.75,13,False,43,4.333333333333333
2025-11-09,Uttar Pradesh,Gonda,271001,7,8,0,15,5,57,35,20,2025,11,20,1.6666666666666667,55,False,62,3.6666666666666665
2025-11-09,Uttar Pradesh,Gonda,271002,1,2,0,3,7,31,16,10,2025,11,10,1.4545454545454546,26,False,38,8.666666666666666
2025-11-09,Uttar Pradesh,Hardoi,241125,3,5,0,8,11,67,48,13,2025,11,13,3.4285714285714284,61,False,78,7.625
2025-11-09,Uttar Pradesh,Hathras,281302,1,1,0,2,11,31,18,10,2025,11,10,1.6363636363636365,28,False,42,14.0
2025-11-09,Uttar Pradesh,Jalaun,285201,1,1,0,2,4,27,22,8,2025,11,8,2.4444444444444446,30,False,31,15.0
2025-11-09,Uttar Pradesh,Jaunpur,222203,4,1,0,5,11,67,35,24,2025,11,24,1.4,59,False,78,11.8
2025-11-09,Uttar Pradesh,Kannauj,209725,2,1,0,3,5,30,23,3,2025,11,3,5.75,26,False,35,8.666666666666666
